system:index,VH,VH_VV_ratio,VV,angle,date,dewpoint_temperature_2m,latitude,longitude,oil_candidate,orbit_direction,orbit_type,surface_net_solar_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction_degrees,wind_speed_10m,.geo
508_1_456,-40.83853635176489,1.7634299053846165,-23.15858216255991,30.759933471679688,2025-02-28,273.62729899088544,38.41584522565482,-76.59718250472905,1,0,ASC,4473974.666666667,100567.25862630208,281.3965886433919,5.829832206908729E-6,3.1846179962158203,-0.7680466969807943,103.559311914492,3.2759254433769973,"{""type"":""Point"",""coordinates"":[-76.59718250472905,38.41584522565482]}"
508_1_497,-29.96600567195174,1.354630771220385,-22.12116121129849,30.648487091064453,2025-02-28,272.34214274088544,39.472392966361205,-76.88276342017048,1,0,ASC,3734735.6666666665,98609.63362630208,279.0520248413086,3.678885723227646E-5,2.5146961212158203,-0.4193731943766276,99.46802329999511,2.5494255153307672,"{""type"":""Point"",""coordinates"":[-76.88276342017048,39.472392966361205]}"
508_2_88,-18.760846298274846,2.037444350847343,-9.20802881829508,33.614498138427734,2025-02-28,276.80177815755206,37.26195866748024,-75.85615398810167,0,0,ASC,4990334.666666667,100908.92529296875,281.5434799194336,0.0011253477862733046,4.592617670694987,-0.7962042490641276,99.83538700623605,4.661124142887381,"{""type"":""Point"",""coordinates"":[-75.85615398810167,37.26195866748024]}"
508_2_260,-17.950236721958404,1.5890616155358936,-11.296123791842321,33.605350494384766,2025-02-28,276.80177815755206,37.271444156944106,-75.85993330772948,0,0,ASC,4990334.666666667,100908.92529296875,281.5434799194336,0.0011253477862733046,4.592617670694987,-0.7962042490641276,99.83538700623605,4.661124142887381,"{""type"":""Point"",""coordinates"":[-75.85993330772948,37.27144415694411]}"
508_2_290,-30.463042393264583,2.1566562157114317,-14.125126745439825,31.484926223754883,2025-02-28,273.91522216796875,38.324072942159816,-76.46700986921343,0,0,ASC,4345153.916666667,100716.42529296875,281.4202702840169,9.509565309429036E-6,3.542975743611654,-0.9614060719807943,105.181939559318,3.671100482833736,"{""type"":""Point"",""coordinates"":[-76.46700986921343,38.324072942159816]}"
508_2_345,-25.71653415609687,1.4443916715527911,-17.804404901096078,35.41961669921875,2025-02-28,275.39447021484375,37.83678411747479,-75.67390991299865,0,0,ASC,4369332.916666667,100834.63362630208,281.7897364298503,2.91094247252488E-4,3.971320470174154,-1.2188523610432942,107.06196342973266,4.154153024967313,"{""type"":""Point"",""coordinates"":[-75.67390991299865,37.83678411747479]}"
509_1_11,-26.359875209705198,1.1961893732415452,-22.036540199544454,45.230037689208984,2025-03-05,280.1393877665202,39.683342527104955,-76.19965432641052,1,0,ASC,1840004.7822875977,99650.15185546875,283.15188852945965,0.0030494257186338323,-0.37924917538960773,4.180026054382324,-5.184189316509393,4.197195224474168,"{""type"":""Point"",""coordinates"":[-76.19965432641052,39.68334252710496]}"
509_1_31,-30.97110123865772,1.1746614142318454,-26.36598160407854,39.41245651245117,2025-03-05,283.03896458943683,37.32722945812118,-76.8763935436474,1,0,ASC,1668246.865620931,100706.23518880208,286.53380584716797,0.0031592022627080496,-0.4526948134104411,4.560966809590657,-5.668278196352333,4.583377666336944,"{""type"":""Point"",""coordinates"":[-76.8763935436474,37.32722945812118]}"
509_1_36,-32.04263440497563,1.3801783189246386,-23.216300361783354,40.940155029296875,2025-03-05,280.7808265686035,39.213784979182094,-77.01680242865474,1,0,ASC,1402980.4489542644,99145.23518880208,284.11355845133465,0.0036148263761882995,-1.0080740451812744,4.141207695007324,-13.681146215952154,4.2621373105234435,"{""type"":""Point"",""coordinates"":[-77.01680242865474,39.213784979182094]}"
509_1_133,-29.206806041113204,1.238804698612103,-23.576602570070246,45.42179870605469,2025-03-05,280.40053685506183,39.15744350954389,-76.0593068740037,1,0,ASC,2121221.2822875977,100642.27685546875,284.28006235758465,0.004166436319498719,-0.4996918837229411,7.061210950215657,-4.047830870156205,7.078869405639865,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}"
509_1_187,-31.738250106475352,1.181071354368162,-26.872423913332803,41.554412841796875,2025-03-05,281.9352862040202,37.63261430195355,-76.51771839296354,1,0,ASC,2066720.1989542644,100732.81852213542,285.44314829508465,0.0027954990664606307,-0.9398570855458578,7.037325859069824,-7.607017982761367,7.099808912075281,"{""type"":""Point"",""coordinates"":[-76.51771839296354,37.63261430195355]}"
509_1_239,-32.659418614288434,1.3487879276478103,-24.213901937307615,44.57229232788086,2025-03-05,281.3020668029785,37.95935169625495,-75.94619901488262,1,0,ASC,2729253.115620931,101047.65185546875,284.9857915242513,0.0015955569842939592,-1.1552298069000244,8.77393881479899,-7.500762881710642,8.849664300558896,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}"
509_1_301,-37.61081450953355,1.4604258291088592,-25.753320545202477,40.38029098510742,2025-03-05,283.0715166727702,37.199262478617065,-76.65976736977741,1,0,ASC,1890742.1989542644,100771.02685546875,286.59337615966797,0.00244823464497775,-0.5164562066396078,5.471529960632324,-5.392157059615322,5.4958499909908145,"{""type"":""Point"",""coordinates"":[-76.65976736977741,37.199262478617065]}"
509_1_355,-33.12994525571159,1.4317436873369385,-23.13957836778293,44.5576057434082,2025-03-05,281.2285804748535,37.5492397986249,-75.86663133426741,1,0,ASC,2634880.0322875977,101014.77685546875,284.5087407430013,0.0010943266252165056,-1.6631236871083577,12.38624350229899,-7.647469987899744,12.497400069489048,"{""type"":""Point"",""coordinates"":[-75.86663133426741,37.54923979862491]}"
509_1_396,-29.55754542865584,1.274139453948566,-23.19804581598727,41.30413818359375,2025-03-05,282.1983070373535,37.66804204662815,-76.5763059713333,1,0,ASC,1978556.6989542644,100712.52685546875,285.7790044148763,0.0030957022060439008,-0.6798269748687744,5.294039726257324,-7.3175135543698655,5.337510781155384,"{""type"":""Point"",""coordinates"":[-76.5763059713333,37.66804204662815]}"
509_1_399,-31.014299176012734,1.3756214390896495,-22.545664304663056,40.3477897644043,2025-03-05,283.0715166727702,37.158555875725824,-76.65732967341695,1,0,ASC,1890742.1989542644,100771.02685546875,286.59337615966797,0.00244823464497775,-0.5164562066396078,5.471529960632324,-5.392157059615322,5.4958499909908145,"{""type"":""Point"",""coordinates"":[-76.65732967341697,37.158555875725824]}"
509_1_440,-27.82333626122636,1.0818937083637414,-25.717254889397996,41.404014587402344,2025-03-05,282.3212725321452,37.64830399387009,-76.5517764640962,1,0,ASC,1900846.6989542644,100673.02685546875,285.74637095133465,0.0028841429699942487,-0.7586843967437744,5.760307629903157,-7.5031825539414845,5.810055593966635,"{""type"":""Point"",""coordinates"":[-76.5517764640962,37.64830399387009]}"
509_2_67,-29.315771168173907,1.6547863484956973,-17.715743905443592,42.83860778808594,2025-03-05,280.50307591756183,38.95302853995239,-76.55506482642006,0,0,ASC,1870574.865620931,100416.02685546875,283.84777069091797,0.0040363650147601975,-0.8136160373687744,5.712496757507324,-8.10597067162503,5.770146467880634,"{""type"":""Point"",""coordinates"":[-76.55506482642006,38.9530285399524]}"
509_2_88,-16.025110231208092,4.009457659272982,-3.9968273998717967,44.33803176879883,2025-03-05,281.5200843811035,37.26195866748024,-75.85615398810167,0,0,ASC,2937592.615620931,101026.56852213542,284.90408579508465,8.415122826382534E-4,-1.8694428602854412,12.25196615854899,-8.675453926375328,12.39376824690949,"{""type"":""Point"",""coordinates"":[-75.85615398810167,37.26195866748024]}"
509_2_260,-14.003310907208775,1.2798129104674447,-10.94168592352623,44.32965087890625,2025-03-05,281.5200843811035,37.271444156944106,-75.85993330772948,0,0,ASC,2937592.615620931,101026.56852213542,284.90408579508465,8.415122826382534E-4,-1.8694428602854412,12.25196615854899,-8.675453926375328,12.39376824690949,"{""type"":""Point"",""coordinates"":[-75.85993330772948,37.27144415694411]}"
509_2_314,-32.78594380474819,1.9352587077533623,-16.941375162605173,44.23566436767578,2025-03-05,279.8550453186035,39.01773129010771,-76.26791445117814,0,0,ASC,2226225.2822875977,100787.52685546875,283.2125981648763,0.004348222414601348,-1.0786510308583577,9.385470390319824,-6.556110997062843,9.447250525626064,"{""type"":""Point"",""coordinates"":[-76.26791445117814,39.01773129010771]}"
509_2_331,-23.463876250104498,1.3211701638488005,-17.759919874174354,38.98380661010742,2025-03-05,282.8710772196452,37.555344050084706,-77.00673349392598,0,0,ASC,1591028.9489542644,100616.69352213542,286.37478892008465,0.003951805892038844,-0.45517690976460773,3.9695361455281577,-6.541395267583655,3.995547926109434,"{""type"":""Point"",""coordinates"":[-77.00673349392598,37.555344050084706]}"
510_1_41,-25.1552846973363,1.0807298868038129,-23.276199728066548,40.69202423095703,2025-03-12,273.97586822509766,39.33518587725137,-75.00825585474045,1,0,ASC,5405667.697916667,101097.95361328125,282.2334105173747,2.1457671994795646E-7,-1.2634436289469402,-0.5843136310577393,-114.81945618082524,1.3920173213600804,"{""type"":""Point"",""coordinates"":[-75.00825585474045,39.33518587725137]}"
510_2_38,-31.81419224610191,2.028828291158571,-15.681066941320246,31.464962005615234,2025-03-12,276.88862864176434,38.05463005904797,-76.4054840714764,0,0,ASC,5684252.114583333,101118.03694661458,284.0343545277913,2.1457671994795646E-7,0.0330651601155599,-0.41150275866190594,175.4060269290715,0.4128290508186487,"{""type"":""Point"",""coordinates"":[-76.4054840714764,38.05463005904798]}"
510_2_67,-24.49685033886019,1.524454809682319,-16.0692532066366,31.87653350830078,2025-03-12,274.16084543863934,38.95302853995239,-76.55506482642006,0,0,ASC,5289165.697916667,100759.57861328125,283.6228148142497,2.1457671994795646E-7,-0.6397457122802734,-0.5600623289744059,-131.20036984149124,0.8502613649444681,"{""type"":""Point"",""coordinates"":[-76.55506482642006,38.9530285399524]}"
510_2_186,-25.35980019300748,1.7285601563105912,-14.671054461381893,38.61272048950195,2025-03-12,274.28340403238934,39.0951232299311,-75.36762234551254,0,0,ASC,5495670.78125,101107.28694661458,282.626558303833,2.1457671994795646E-7,-1.1929276784261067,-0.23763394355773926,-101.26597906543351,1.216366037459902,"{""type"":""Point"",""coordinates"":[-75.36762234551254,39.0951232299311]}"
510_2_207,-32.36089968613874,1.892290229216306,-17.10144627208747,36.474609375,2025-03-12,277.73986562093097,37.867179564337505,-75.49102260561044,0,0,ASC,5439646.03125,101069.41194661458,283.5060342152913,2.1457671994795646E-7,-0.7923336029052734,-0.20870327949523926,-104.75671164173704,0.8193592601325255,"{""type"":""Point"",""coordinates"":[-75.49102260561044,37.867179564337505]}"
510_2_223,-41.612311870325854,2.787396162976515,-14.92873974034973,35.56341552734375,2025-03-12,273.92508697509766,39.43068761301267,-76.02110498836194,0,0,ASC,5238036.864583333,100976.82861328125,283.1547158559163,2.1457671994795646E-7,-0.8673254648844401,-0.5107866128285726,-120.4947456938605,1.0065567176676613,"{""type"":""Point"",""coordinates"":[-76.02110498836194,39.43068761301268]}"
510_2_260,-48.52536413582805,2.8361671579872776,-17.109486653200193,33.60895538330078,2025-03-12,279.17614491780597,37.271444156944106,-75.85993330772948,0,0,ASC,5956040.78125,101107.70361328125,283.2042764027913,2.1457671994795646E-7,0.3322594960530599,0.3734907309214274,41.65647497142269,0.4998916870699646,"{""type"":""Point"",""coordinates"":[-75.85993330772948,37.27144415694411]}"
510_2_314,-32.58186502794384,2.127245280158509,-15.316458958374582,33.62889862060547,2025-03-12,275.33166249593097,39.01773129010771,-76.26791445117814,0,0,ASC,5568869.864583333,101076.82861328125,282.9792601267497,2.1457671994795646E-7,-0.7465165456136068,-0.8105506102244059,-137.3549500736036,1.1019433944672608,"{""type"":""Point"",""coordinates"":[-76.26791445117814,39.01773129010771]}"
510_2_327,-37.26041762502298,2.341439422419873,-15.913466420802983,30.505512237548828,2025-03-12,272.81204986572266,39.43710582583507,-76.93510079070714,0,0,ASC,5048478.947916667,99182.66194661458,283.3243935902913,2.1457671994795646E-7,-0.4807287851969401,-0.44759488105773926,-132.95585592373413,0.6568419463356596,"{""type"":""Point"",""coordinates"":[-76.93510079070714,39.43710582583507]}"
510_2_336,-29.719461510276965,2.03542631379329,-14.6010991942473,33.53356170654297,2025-03-12,275.01175689697266,38.73412218362813,-76.2161298356623,0,0,ASC,5526682.03125,101076.95361328125,283.8275674184163,2.1457671994795646E-7,-0.6647701263427734,-0.6370480060577393,-133.78007501666673,0.9207331225170127,"{""type"":""Point"",""coordinates"":[-76.2161298356623,38.73412218362814]}"
510_2_373,-32.55683942627372,1.9227312432353019,-16.932600196110428,33.13027572631836,2025-03-12,276.44396718343097,38.35543659154401,-76.19548880398496,0,0,ASC,5554230.197916667,101111.32861328125,283.884614944458,2.1457671994795646E-7,-0.2939612070719401,-0.5498898029327393,-151.87184078911258,0.6235318649697054,"{""type"":""Point"",""coordinates"":[-76.19548880398497,38.35543659154401]}"
510_2_456,-43.36374292084683,2.437826505657112,-17.787870802216176,39.580482482910156,2025-03-12,275.97489166259766,38.616331779119285,-75.06989766162748,0,0,ASC,5550639.614583333,101129.66194661458,282.252046585083,2.1457671994795646E-7,-1.2408606211344402,-0.7305538654327393,-120.48735249222726,1.439945843211079,"{""type"":""Point"",""coordinates"":[-75.06989766162748,38.616331779119285]}"
510_2_463,-29.43292745966366,1.961897547227967,-15.002275476234965,35.73855209350586,2025-03-12,273.28462473551434,39.241493233208,-75.94378863058327,0,0,ASC,4988984.53125,100963.12027994792,283.5575478871663,2.1457671994795646E-7,-0.9979000091552734,-0.27563850084940594,-105.4411404206457,1.0352685697067223,"{""type"":""Point"",""coordinates"":[-75.94378863058327,39.241493233208004]}"
511_1_11,-26.041320520950208,1.0021477348017327,-25.98551053563204,45.230709075927734,2025-03-17,281.4193967183431,39.683342527104955,-76.19965432641052,1,0,ASC,4162746.6603190103,99822.60611979167,285.75841522216797,0.006084434362127429,1.7097110748291016,-1.3542142709096272,128.38175894983942,2.1810566821906705,"{""type"":""Point"",""coordinates"":[-76.19965432641052,39.68334252710496]}"
511_1_139,-47.77245360537738,2.0871646459965185,-22.8886847508709,44.61272430419922,2025-03-17,281.69372940063477,39.03327481911461,-76.18847968650985,1,0,ASC,4600019.660319011,100910.27278645833,285.70828501383465,0.004096466333914843,2.512770970662435,-1.3718737761179607,118.63279821655065,2.8628754092003352,"{""type"":""Point"",""coordinates"":[-76.18847968650985,39.0332748191146]}"
511_1_174,-34.75349704242849,1.5151634642940035,-22.93712715586237,44.07670593261719,2025-03-17,282.01135635375977,38.44010665176987,-76.15474780086846,1,0,ASC,4285215.076985677,100977.814453125,285.6876958211263,0.005965769120180653,2.4932804107666016,-2.0644396940867105,129.62480451625652,3.2370292641916762,"{""type"":""Point"",""coordinates"":[-76.15474780086846,38.44010665176987]}"
511_1_192,-34.99478317067215,1.5713000317918933,-22.27122921315319,44.9235725402832,2025-03-17,281.6161740620931,39.39199763548393,-76.21323492350629,1,0,ASC,4505222.826985677,100874.39778645833,286.07815806070965,0.0058935991488387645,2.149855931599935,-1.3792386849721272,122.68217512980746,2.554247418861193,"{""type"":""Point"",""coordinates"":[-76.21323492350629,39.39199763548393]}"
511_1_250,-27.125117185762797,1.0447300133046158,-25.963757947340433,45.106689453125,2025-03-17,282.9281857808431,37.71258471480023,-75.77961592134223,1,0,ASC,3353417.2436523438,100912.189453125,286.10330454508465,0.027711270671957777,2.690383275349935,-0.47366007169087726,99.9849817768054,2.7317606102652645,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}"
511_1_396,-28.140375430756933,1.192142379114957,-23.604878011004242,41.304954528808594,2025-03-17,283.3500607808431,37.66804204662815,-76.5763059713333,1,0,ASC,4294595.076985677,100812.189453125,287.5416997273763,0.01630866696747546,1.5085391998291016,-1.8169828255971272,140.29904809620066,2.3615920701797646,"{""type"":""Point"",""coordinates"":[-76.5763059713333,37.66804204662815]}"
511_1_430,-33.80399258621394,1.4499995964339443,-23.313104823856342,43.07854461669922,2025-03-17,282.9250119527181,37.93494008897799,-76.26374325371324,1,0,ASC,4118338.6603190103,100850.64778645833,286.39464569091797,0.01555446650211915,2.310459772745768,-2.1229724089304605,132.57843645983033,3.137711938747155,"{""type"":""Point"",""coordinates"":[-76.26374325371324,37.93494008897799]}"
511_1_438,-27.23274792978273,1.2301022915277635,-22.138604339936784,44.06407165527344,2025-03-17,281.15491104125977,39.38341433265008,-76.39936747439695,1,0,ASC,4420863.743652344,100396.85611979167,285.6610844930013,0.0060257251840075314,2.0494327545166016,-1.4730700651804607,125.70743378017653,2.5239076909063596,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}"
